,name,filename,cyclomatic_complexity,nloc,top_nesting_level,start_line
10456,(anonymous),packages/react-dom/src/events/__tests__/SyntheticFocusEvent-test.js,1,12,0,32
10457,(anonymous),packages/react-dom/src/events/__tests__/SyntheticFocusEvent-test.js,1,4,0,53
10458,(anonymous),packages/react-dom/src/events/__tests__/SyntheticFocusEvent-test.js,1,12,0,53
10459,(anonymous),packages/react-dom/src/events/__tests__/SyntheticFocusEvent-test.js,1,5,0,50
10460,addEventBubbleListener,packages/react-dom/src/events/forks/EventListener-www.js,1,7,0,15
10461,addEventCaptureListener,packages/react-dom/src/events/forks/EventListener-www.js,1,7,0,23
10462,addEventCaptureListenerWithPassiveFlag,packages/react-dom/src/events/forks/EventListener-www.js,1,13,0,31
10463,addEventBubbleListenerWithPassiveFlag,packages/react-dom/src/events/forks/EventListener-www.js,1,13,0,45
10464,removeEventListener,packages/react-dom/src/events/forks/EventListener-www.js,1,8,0,59
10465,toArrayType,packages/react-dom/src/server/ReactPartialRenderer.js,1,1,0,88
10466,getCurrentServerStackImpl,packages/react-dom/src/server/ReactPartialRenderer.js,1,1,0,100
10467,describeStackFrame,packages/react-dom/src/server/ReactPartialRenderer.js,1,1,0,101
10468,validatePropertiesInDevelopment,packages/react-dom/src/server/ReactPartialRenderer.js,1,1,0,103
10469,validatePropertiesInDevelopment,packages/react-dom/src/server/ReactPartialRenderer.js,1,5,0,112
10470,(anonymous),packages/react-dom/src/server/ReactPartialRenderer.js,6,18,0,322
10471,isMounted,packages/react-dom/src/server/ReactPartialRenderer.js,1,3,0,441
10472,enqueueForceUpdate,packages/react-dom/src/server/ReactPartialRenderer.js,2,6,0,444
10473,enqueueReplaceState,packages/react-dom/src/server/ReactPartialRenderer.js,1,4,0,450
10474,enqueueSetState,packages/react-dom/src/server/ReactPartialRenderer.js,2,7,0,454
10475,processChild,packages/react-dom/src/server/ReactPartialRenderer.js,62,228,0,434
10476,renderer.destroy,packages/react-dom/src/server/ReactDOMStringRenderer.js,1,3,0,22
10477,renderer.destroy,packages/react-dom/src/server/ReactDOMStringRenderer.js,1,3,0,37
10478,escapeHtml,packages/react-dom/src/server/escapeTextForBrowser.js,10,38,0,49
10479,escapeTextForBrowser,packages/react-dom/src/server/escapeTextForBrowser.js,3,6,0,101
10480,renderToNodeStream,packages/react-dom/src/server/ReactDOMServerBrowser.js,1,7,0,13
10481,renderToStaticNodeStream,packages/react-dom/src/server/ReactDOMServerBrowser.js,1,7,0,21
10482,quoteAttributeValueForBrowser,packages/react-dom/src/server/quoteAttributeValueForBrowser.js,1,3,0,16
10483,maskContext,packages/react-dom/src/server/ReactPartialRendererContext.js,3,11,0,28
10484,checkContextTypes,packages/react-dom/src/server/ReactPartialRendererContext.js,2,5,0,40
10485,validateContextBounds,packages/react-dom/src/server/ReactPartialRendererContext.js,2,8,0,46
10486,constructor,packages/react-dom/src/server/ReactDOMNodeStreamRenderer.js,1,8,0,15
10487,_destroy,packages/react-dom/src/server/ReactDOMNodeStreamRenderer.js,1,4,0,26
10488,_read,packages/react-dom/src/server/ReactDOMNodeStreamRenderer.js,2,7,0,31
10489,renderToNodeStream,packages/react-dom/src/server/ReactDOMNodeStreamRenderer.js,2,3,0,44
10490,renderToStaticNodeStream,packages/react-dom/src/server/ReactDOMNodeStreamRenderer.js,2,3,0,53
10491,ReadableStream,packages/react-dom/src/server/ReactDOMFizzServerBrowser.js,1,5,0,20
10492,pull,packages/react-dom/src/server/ReactDOMFizzServerBrowser.js,1,3,0,25
10493,cancel,packages/react-dom/src/server/ReactDOMFizzServerBrowser.js,1,1,0,28
10494,(anonymous),packages/react-dom/src/server/ReactPartialRendererHooks.js,1,1,0,326
10495,(anonymous),packages/react-dom/src/server/ReactPartialRendererHooks.js,1,1,0,456
10496,startTransition,packages/react-dom/src/server/ReactPartialRendererHooks.js,1,3,0,478
10497,(anonymous),packages/react-dom/src/server/ReactDOMFizzServerNode.js,1,1,0,20
10498,createDrainHandler,packages/react-dom/src/server/ReactDOMFizzServerNode.js,1,3,0,19
10499,growThreadCountAndReturnNextAvailable,packages/react-dom/src/server/ReactThreadIDAllocator.js,2,21,0,24
10500,freeThreadID,packages/react-dom/src/server/ReactThreadIDAllocator.js,1,4,0,55
10501,checkDCE,packages/react-dom/npm/profiling.js,5,16,0,3
10502,checkDCE,packages/react-dom/npm/index.js,5,16,0,3
10503,checkDCE,packages/react-dom/npm/testing.js,5,16,0,3
10504,(anonymous),packages/dom-event-testing-library/testHelpers.js,1,5,0,21
10505,describeWithPointerEvent,packages/dom-event-testing-library/testHelpers.js,1,9,0,14
10506,(anonymous),packages/dom-event-testing-library/testHelpers.js,1,3,0,32
10507,testWithPointerType,packages/dom-event-testing-library/testHelpers.js,2,6,0,28
10508,blur,packages/dom-event-testing-library/index.js,1,4,0,23
10509,click,packages/dom-event-testing-library/index.js,1,3,0,27
10510,focus,packages/dom-event-testing-library/index.js,1,5,0,30
10511,keydown,packages/dom-event-testing-library/index.js,1,3,0,35
10512,keyup,packages/dom-event-testing-library/index.js,1,3,0,38
10513,scroll,packages/dom-event-testing-library/index.js,1,3,0,41
10514,virtualclick,packages/dom-event-testing-library/index.js,1,3,0,44
10515,contextmenu,packages/dom-event-testing-library/index.js,1,3,0,52
10516,pointercancel,packages/dom-event-testing-library/index.js,1,3,0,56
10517,pointerdown,packages/dom-event-testing-library/index.js,1,3,0,60
10518,pointerhover,packages/dom-event-testing-library/index.js,1,3,0,64
10519,pointermove,packages/dom-event-testing-library/index.js,1,3,0,68
10520,pointerenter,packages/dom-event-testing-library/index.js,1,3,0,72
10521,pointerexit,packages/dom-event-testing-library/index.js,1,3,0,76
10522,pointerup,packages/dom-event-testing-library/index.js,1,3,0,80
10523,tap,packages/dom-event-testing-library/index.js,1,4,0,88
10524,node.getBoundingClientRect,packages/dom-event-testing-library/index.js,1,10,0,96
10525,setBoundingClientRect,packages/dom-event-testing-library/index.js,1,3,0,95
10526,createEventTarget,packages/dom-event-testing-library/index.js,1,20,0,18
10527,emptyFunction,packages/dom-event-testing-library/domEvents.js,1,1,0,34
10528,(anonymous),packages/dom-event-testing-library/domEvents.js,3,7,0,40
10529,createEvent,packages/dom-event-testing-library/domEvents.js,2,8,0,36
10530,createGetModifierState,packages/dom-event-testing-library/domEvents.js,9,14,0,51
10531,getModifierState,packages/dom-event-testing-library/domEvents.js,1,3,0,110
10532,createPointerEvent,packages/dom-event-testing-library/domEvents.js,9,69,0,66
10533,getModifierState,packages/dom-event-testing-library/domEvents.js,1,3,0,156
10534,createKeyboardEvent,packages/dom-event-testing-library/domEvents.js,1,24,0,139
10535,getModifierState,packages/dom-event-testing-library/domEvents.js,1,3,0,201
10536,createMouseEvent,packages/dom-event-testing-library/domEvents.js,5,48,0,167
10537,createTouchEvent,packages/dom-event-testing-library/domEvents.js,1,9,0,219
10538,blur,packages/dom-event-testing-library/domEvents.js,1,3,0,233
10539,focusOut,packages/dom-event-testing-library/domEvents.js,1,3,0,237
10540,click,packages/dom-event-testing-library/domEvents.js,1,6,0,241
10541,contextmenu,packages/dom-event-testing-library/domEvents.js,1,6,0,248
10542,dragstart,packages/dom-event-testing-library/domEvents.js,1,6,0,255
10543,focus,packages/dom-event-testing-library/domEvents.js,1,3,0,262
10544,focusIn,packages/dom-event-testing-library/domEvents.js,1,3,0,266
10545,scroll,packages/dom-event-testing-library/domEvents.js,1,3,0,270
10546,virtualclick,packages/dom-event-testing-library/domEvents.js,1,17,0,274
10547,keydown,packages/dom-event-testing-library/domEvents.js,1,3,0,296
10548,keyup,packages/dom-event-testing-library/domEvents.js,1,3,0,300
10549,gotpointercapture,packages/dom-event-testing-library/domEvents.js,1,3,0,308
10550,lostpointercapture,packages/dom-event-testing-library/domEvents.js,1,3,0,312
10551,pointercancel,packages/dom-event-testing-library/domEvents.js,1,16,0,316
10552,pointerdown,packages/dom-event-testing-library/domEvents.js,3,9,0,333
10553,pointerenter,packages/dom-event-testing-library/domEvents.js,1,3,0,343
10554,pointerleave,packages/dom-event-testing-library/domEvents.js,1,3,0,347
10555,pointermove,packages/dom-event-testing-library/domEvents.js,1,6,0,351
10556,pointerout,packages/dom-event-testing-library/domEvents.js,1,3,0,358
10557,pointerover,packages/dom-event-testing-library/domEvents.js,1,3,0,362
10558,pointerup,packages/dom-event-testing-library/domEvents.js,1,8,0,366
10559,mousedown,packages/dom-event-testing-library/domEvents.js,5,15,0,379
10560,mouseenter,packages/dom-event-testing-library/domEvents.js,1,3,0,396
10561,mouseleave,packages/dom-event-testing-library/domEvents.js,1,3,0,400
10562,mousemove,packages/dom-event-testing-library/domEvents.js,1,3,0,404
10563,mouseout,packages/dom-event-testing-library/domEvents.js,1,3,0,408
10564,mouseover,packages/dom-event-testing-library/domEvents.js,1,3,0,412
10565,mouseup,packages/dom-event-testing-library/domEvents.js,1,7,0,416
10566,touchcancel,packages/dom-event-testing-library/domEvents.js,1,3,0,428
10567,touchend,packages/dom-event-testing-library/domEvents.js,1,3,0,432
10568,touchmove,packages/dom-event-testing-library/domEvents.js,1,3,0,436
10569,touchstart,packages/dom-event-testing-library/domEvents.js,1,3,0,440
10570,emptyFunction,packages/dom-event-testing-library/domEnvironment.js,1,1,0,16
10571,hasPointerEvent,packages/dom-event-testing-library/domEnvironment.js,2,3,0,18
10572,pointerCaptureFn,packages/dom-event-testing-library/domEnvironment.js,3,7,0,23
10573,pointerCaptureFn,packages/dom-event-testing-library/domEnvironment.js,4,9,0,23
10574,clear,packages/dom-event-testing-library/domEnvironment.js,1,3,0,46
10575,get,packages/dom-event-testing-library/domEnvironment.js,2,3,0,49
10576,platformGetter.mockReturnValue,packages/dom-event-testing-library/domEnvironment.js,1,8,0,59
10577,createTouch,packages/dom-event-testing-library/domEventSequences.js,3,27,0,26
10578,touchStore.getTouches,packages/dom-event-testing-library/domEventSequences.js,1,3,0,77
10579,getPointerType,packages/dom-event-testing-library/domEventSequences.js,3,7,0,81
10580,dispatch,packages/dom-event-testing-library/domEventSequences.js,1,1,0,115
10581,contextmenu,packages/dom-event-testing-library/domEventSequences.js,8,61,0,110
10582,dispatchEvent,packages/dom-event-testing-library/domEventSequences.js,1,1,0,176
10583,pointercancel,packages/dom-event-testing-library/domEventSequences.js,3,21,0,175
10584,dispatch,packages/dom-event-testing-library/domEventSequences.js,1,1,0,200
10585,pointerdown,packages/dom-event-testing-library/domEventSequences.js,7,39,0,199
10586,dispatch,packages/dom-event-testing-library/domEventSequences.js,1,1,0,242
10587,pointerenter,packages/dom-event-testing-library/domEventSequences.js,2,13,0,241
10588,dispatch,packages/dom-event-testing-library/domEventSequences.js,1,1,0,258
10589,pointerexit,packages/dom-event-testing-library/domEventSequences.js,2,13,0,257
10590,dispatch,packages/dom-event-testing-library/domEventSequences.js,1,1,0,274
10591,pointerhover,packages/dom-event-testing-library/domEventSequences.js,2,11,0,273
10592,dispatch,packages/dom-event-testing-library/domEventSequences.js,1,1,0,288
10593,pointermove,packages/dom-event-testing-library/domEventSequences.js,4,26,0,287
10594,dispatch,packages/dom-event-testing-library/domEventSequences.js,1,1,0,317
10595,pointerup,packages/dom-event-testing-library/domEventSequences.js,5,35,0,316
10596,resetActivePointers,packages/dom-event-testing-library/domEventSequences.js,1,3,0,359
10597,addTouch,packages/dom-event-testing-library/touchStore.js,3,15,0,20
10598,updateTouch,packages/dom-event-testing-library/touchStore.js,2,12,0,37
10599,removeTouch,packages/dom-event-testing-library/touchStore.js,3,14,0,50
10600,(anonymous),packages/dom-event-testing-library/touchStore.js,1,3,0,67
10601,getTouches,packages/dom-event-testing-library/touchStore.js,1,5,0,65
10602,getTargetTouches,packages/dom-event-testing-library/touchStore.js,2,6,0,73
10603,clear,packages/dom-event-testing-library/touchStore.js,1,3,0,80
10604,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,3,0,25
10605,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,3,0,29
10606,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,4,0,24
10607,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,3,0,39
10608,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,4,0,43
10609,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,26,0,48
10610,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,3,0,82
10611,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,5,0,80
10612,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,3,0,90
10613,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,5,0,88
10614,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,4,0,79
10615,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,22,0,100
10616,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,5,0,98
10617,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,18,0,127
10618,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,20,0,125
10619,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,4,0,97
10620,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,3,0,167
10621,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,5,0,165
10622,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,3,0,175
10623,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,5,0,173
10624,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,4,0,164
10625,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,10,0,185
10626,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,5,0,183
10627,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,8,0,200
10628,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,12,0,198
10629,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,4,0,182
10630,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,10,0,222
10631,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,5,0,220
10632,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,8,0,237
10633,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,12,0,235
10634,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,4,0,219
10635,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,3,0,259
10636,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,5,0,257
10637,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,3,0,256
10638,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,22,0,269
10639,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,5,0,267
10640,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,15,0,296
10641,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,16,0,294
10642,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,4,0,266
10643,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,24,0,337
10644,(anonymous),packages/dom-event-testing-library/__tests__/index-test.internal.js,1,14,0,37
10645,warnForMissingKey,packages/react-reconciler/src/ReactChildFiber.new.js,1,1,0,56
10646,warnForMissingKey,packages/react-reconciler/src/ReactChildFiber.new.js,8,24,0,71
10647,ref,packages/react-reconciler/src/ReactChildFiber.new.js,3,11,0,185
10648,coerceRef,packages/react-reconciler/src/ReactChildFiber.new.js,20,98,0,102
10649,throwOnInvalidObjectType,packages/react-reconciler/src/ReactChildFiber.new.js,3,14,0,219
10650,warnOnFunctionType,packages/react-reconciler/src/ReactChildFiber.new.js,4,14,0,234
10651,resolveLazy,packages/react-reconciler/src/ReactChildFiber.new.js,1,5,0,251
10652,updateTextNode,packages/react-reconciler/src/ReactChildFiber.new.js,3,16,0,362
10653,warnOnInvalidKey,packages/react-reconciler/src/ReactChildFiber.new.js,11,46,0,681
10654,(anonymous),packages/react-reconciler/src/ReactChildFiber.new.js,1,1,0,881
10655,(anonymous),packages/react-reconciler/src/ReactChildFiber.new.js,1,1,0,1066
10656,invariant,packages/react-reconciler/src/ReactChildFiber.new.js,2,10,0,1332
10657,?,packages/react-reconciler/src/ReactFiberReconciler.old.js,1,2,0,134
10658,(anonymous),packages/react-reconciler/src/ReactFiberReconciler.old.js,1,1,0,387
10659,markRetryLaneImpl,packages/react-reconciler/src/ReactFiberReconciler.old.js,3,9,0,397
10660,markRetryLaneIfNotHydrated,packages/react-reconciler/src/ReactFiberReconciler.old.js,2,7,0,408
10661,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,1,4,0,1771
10662,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,1,4,0,2038
10663,beginWork,packages/react-reconciler/src/ReactFiberWorkLoop.old.js,14,46,0,2615
10664,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,2,6,0,2917
10665,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,1,3,0,2929
10666,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,1,1,0,2966
10667,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,1,3,0,2986
10668,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,1,3,0,3012
10669,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,1,3,0,3035
10670,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,4,10,0,3027
10671,pendingInteractionMap.forEach,packages/react-reconciler/src/ReactFiberWorkLoop.old.js,2,6,0,3020
10672,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,2,7,0,3094
10673,onDone,packages/react-reconciler/src/ReactFiberWorkLoop.old.js,3,14,0,3133
10674,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,1,1,0,3170
10675,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,2,9,0,3171
10676,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,2,8,0,3202
10677,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,5,12,0,3190
10678,(anonymous),packages/react-reconciler/src/ReactFiberWorkLoop.old.js,1,4,0,3211
10679,then,packages/react-reconciler/src/ReactFiberWorkLoop.old.js,1,7,0,3187
10680,then,packages/react-reconciler/src/ReactFiberWorkLoop.old.js,2,8,0,3247
10681,eagerReducer,packages/react-reconciler/src/ReactFiberHooks.old.js,1,1,0,118
10682,lastRenderedReducer,packages/react-reconciler/src/ReactFiberHooks.old.js,1,1,0,129
10683,=>,packages/react-reconciler/src/ReactFiberHooks.old.js,1,1,0,150
10684,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,1,1,0,151
10685,setSnapshot,packages/react-reconciler/src/ReactFiberHooks.old.js,1,2,0,922
10686,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,1,1,0,1068
10687,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,5,22,0,1094
10688,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,1,3,0,1148
10689,handleChange,packages/react-reconciler/src/ReactFiberHooks.old.js,2,13,0,1131
10690,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,3,12,0,1130
10691,current,packages/react-reconciler/src/ReactFiberHooks.old.js,7,21,0,1334
10692,current,packages/react-reconciler/src/ReactFiberHooks.old.js,7,18,0,1355
10693,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,1,3,0,1513
10694,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,1,3,0,1529
10695,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,1,9,0,1667
10696,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,1,9,0,1681
10697,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,1,9,0,1695
10698,readValue,packages/react-reconciler/src/ReactFiberHooks.old.js,3,18,0,1787
10699,(anonymous),packages/react-reconciler/src/ReactFiberHooks.old.js,1,3,0,1824
10700,warnInvalidContextAccess,packages/react-reconciler/src/ReactFiberHooks.old.js,1,8,0,2175
10701,warnInvalidHookAccess,packages/react-reconciler/src/ReactFiberHooks.old.js,1,8,0,2184
10702,useCacheRefresh,packages/react-reconciler/src/ReactFiberHooks.old.js,1,5,0,2321
10703,useCacheRefresh,packages/react-reconciler/src/ReactFiberHooks.old.js,1,5,0,2451
10704,useCacheRefresh,packages/react-reconciler/src/ReactFiberHooks.old.js,1,5,0,2581
10705,useCacheRefresh,packages/react-reconciler/src/ReactFiberHooks.old.js,1,5,0,2712
10706,useCacheRefresh,packages/react-reconciler/src/ReactFiberHooks.old.js,1,5,0,2857
10707,useCacheRefresh,packages/react-reconciler/src/ReactFiberHooks.old.js,1,5,0,3002
10708,useCacheRefresh,packages/react-reconciler/src/ReactFiberHooks.old.js,1,5,0,3148
10709,FiberNode,packages/react-reconciler/src/ReactFiber.new.js,5,49,0,110
10710,shouldConstruct,packages/react-reconciler/src/ReactFiber.new.js,2,4,0,212
10711,isSimpleFunctionComponent,packages/react-reconciler/src/ReactFiber.new.js,3,7,0,217
10712,resetWorkInProgress,packages/react-reconciler/src/ReactFiber.new.js,5,42,0,347
10713,createFiberFromScope,packages/react-reconciler/src/ReactFiber.new.js,1,13,0,632
10714,createFiberFromSuspense,packages/react-reconciler/src/ReactFiber.new.js,1,11,0,672
10715,createFiberFromSuspenseList,packages/react-reconciler/src/ReactFiber.new.js,1,11,0,684
10716,createFiberFromOffscreen,packages/react-reconciler/src/ReactFiber.new.js,1,11,0,696
10717,createFiberFromLegacyHidden,packages/react-reconciler/src/ReactFiber.new.js,1,11,0,708
10718,createFiberFromCache,packages/react-reconciler/src/ReactFiber.new.js,1,11,0,720
10719,update.callback,packages/react-reconciler/src/ReactFiberThrow.new.js,1,4,0,91
10720,update.payload,packages/react-reconciler/src/ReactFiberThrow.new.js,1,4,0,108
10721,callback,packages/react-reconciler/src/ReactFiberThrow.new.js,8,25,0,116
10722,update.callback,packages/react-reconciler/src/ReactFiberThrow.new.js,1,3,0,152
10723,(anonymous),packages/react-reconciler/src/ReactFiberCommitWork.old.js,4,12,0,1904
10724,findStrictRoot,packages/react-reconciler/src/ReactStrictModeWarnings.old.js,3,11,0,31
10725,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.old.js,1,3,0,47
10726,setToSortedString,packages/react-reconciler/src/ReactStrictModeWarnings.old.js,1,5,0,45
10727,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.old.js,2,6,0,120
10728,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.old.js,2,6,0,131
10729,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.old.js,2,6,0,142
10730,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.old.js,2,6,0,154
10731,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.old.js,2,6,0,166
10732,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.old.js,2,6,0,178
10733,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.old.js,2,4,0,335
10734,resetCurrentDebugFiberInDEV,packages/react-reconciler/src/ReactStrictModeWarnings.old.js,1,3,0,353
10735,(anonymous),packages/react-reconciler/src/DebugTracing.js,1,9,0,113
10736,(anonymous),packages/react-reconciler/src/DebugTracing.js,1,9,0,122
10737,(anonymous),packages/react-reconciler/src/ReactFiberCommitWork.new.js,4,12,0,1904
10738,(anonymous),packages/react-reconciler/src/ReactFiberHotReloading.new.js,1,7,0,239
10739,(anonymous),packages/react-reconciler/src/ReactFiberHotReloading.new.js,1,3,0,261
10740,(anonymous),packages/react-reconciler/src/ReactFiberHotReloading.new.js,1,1,0,347
10741,shim,packages/react-reconciler/src/ReactFiberHostConfigWithNoMicrotasks.js,1,8,0,15
10742,findStrictRoot,packages/react-reconciler/src/ReactStrictModeWarnings.new.js,3,11,0,31
10743,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.new.js,1,3,0,47
10744,setToSortedString,packages/react-reconciler/src/ReactStrictModeWarnings.new.js,1,5,0,45
10745,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.new.js,2,6,0,120
10746,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.new.js,2,6,0,131
10747,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.new.js,2,6,0,142
10748,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.new.js,2,6,0,154
10749,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.new.js,2,6,0,166
10750,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.new.js,2,6,0,178
10751,(anonymous),packages/react-reconciler/src/ReactStrictModeWarnings.new.js,2,4,0,335
10752,resetCurrentDebugFiberInDEV,packages/react-reconciler/src/ReactStrictModeWarnings.new.js,1,3,0,353
10753,get,packages/react-reconciler/src/SchedulingProfiler.js,1,4,0,44
10754,set,packages/react-reconciler/src/SchedulingProfiler.js,1,1,0,48
10755,markAndClear,packages/react-reconciler/src/SchedulingProfiler.js,1,4,0,72
10756,(anonymous),packages/react-reconciler/src/SchedulingProfiler.js,1,2,0,121
10757,reconcileChildren,packages/react-reconciler/src/ReactFiberBeginWork.new.js,2,22,0,253
10758,forceUnmountCurrentAndReconcile,packages/react-reconciler/src/ReactFiberBeginWork.new.js,1,19,0,286
10759,reenableLogs,packages/react-reconciler/src/ReactFiberBeginWork.new.js,3,22,0,377
10760,updateOffscreenComponent,packages/react-reconciler/src/ReactFiberBeginWork.new.js,19,97,0,588
10761,updateLegacyHiddenComponent,packages/react-reconciler/src/ReactFiberBeginWork.new.js,3,23,0,3660
10762,shim,packages/react-reconciler/src/ReactFiberHostConfigWithNoTestSelectors.js,1,8,0,15
10763,markUpdate,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,1,3,0,152
10764,markRef,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,1,3,0,158
10765,hadNoMutationsEffects,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,7,20,0,162
10766,appendAllChildren,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,10,29,0,194
10767,updateHostContainer,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,1,2,0,229
10768,updateHostComponent,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,3,26,0,232
10769,updateHostText,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,2,10,0,273
10770,appendAllChildren,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,21,72,0,287
10771,appendAllChildrenToContainer,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,21,72,0,372
10772,updateHostContainer,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,2,17,0,455
10773,updateHostComponent,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,8,59,0,475
10774,updateHostText,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,2,20,0,544
10775,updateHostContainer,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,1,2,0,569
10776,updateHostComponent,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,1,8,0,572
10777,updateHostText,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,1,7,0,581
10778,cutOffTailIfNeeded,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,12,46,0,591
10779,bubbleProperties,packages/react-reconciler/src/ReactFiberCompleteWork.new.js,11,71,0,662
10780,popHostContext,packages/react-reconciler/src/ReactFiberUnwindWork.old.js,6,39,0,186
